layer,component,language,tier,perturbation,mean_delta,std_delta,n_pairs_used,n_pairs_skipped
26,attn_out,sw,tier_3,transliteration,0.0014,0.0011,20,0
26,mlp_out,sw,tier_3,transliteration,0.0007,0.0024,20,0
27,residual,sw,tier_3,transliteration,-0.0018,0.0019,20,0
27,attn_out,sw,tier_3,transliteration,0.0008,0.0013,20,0
27,mlp_out,sw,tier_3,transliteration,-0.0019,0.0049,20,0
28,residual,sw,tier_3,transliteration,-0.0032,0.0024,20,0
28,attn_out,sw,tier_3,transliteration,-0.0008,0.0009,20,0
28,mlp_out,sw,tier_3,transliteration,-0.0018,0.0025,20,0
29,residual,sw,tier_3,transliteration,-0.0051,0.0029,20,0
29,attn_out,sw,tier_3,transliteration,-0.0011,0.0027,20,0
29,mlp_out,sw,tier_3,transliteration,0.0077,0.0038,20,0
30,residual,sw,tier_3,transliteration,-0.0031,0.0009,20,0
30,attn_out,sw,tier_3,transliteration,0.0001,0.0002,20,0
30,mlp_out,sw,tier_3,transliteration,-0.0014,0.0004,20,0
31,residual,sw,tier_3,transliteration,0.0,0.0,20,0
31,attn_out,sw,tier_3,transliteration,0.0,0.0,20,0
31,mlp_out,sw,tier_3,transliteration,0.0,0.0,20,0
0,residual,yo,tier_4,transliteration,-0.012,0.0157,20,0
0,attn_out,yo,tier_4,transliteration,-0.0035,0.0138,20,0
0,mlp_out,yo,tier_4,transliteration,-0.0017,0.027,20,0
1,residual,yo,tier_4,transliteration,-0.0081,0.0153,20,0
1,attn_out,yo,tier_4,transliteration,-0.009,0.008,20,0
1,mlp_out,yo,tier_4,transliteration,-0.0083,0.009,20,0
2,residual,yo,tier_4,transliteration,-0.0083,0.0152,20,0
2,attn_out,yo,tier_4,transliteration,-0.0059,0.0048,20,0
2,mlp_out,yo,tier_4,transliteration,-0.0179,0.0175,20,0
3,residual,yo,tier_4,transliteration,-0.0023,0.0141,20,0
3,attn_out,yo,tier_4,transliteration,-0.0341,0.0554,20,0
3,mlp_out,yo,tier_4,transliteration,-0.0136,0.0052,20,0
4,residual,yo,tier_4,transliteration,0.0099,0.0315,20,0
4,attn_out,yo,tier_4,transliteration,-0.0034,0.0029,20,0
4,mlp_out,yo,tier_4,transliteration,-0.0038,0.0132,20,0
5,residual,yo,tier_4,transliteration,0.0122,0.0352,20,0
5,attn_out,yo,tier_4,transliteration,-0.0034,0.0044,20,0
5,mlp_out,yo,tier_4,transliteration,0.0,0.0062,20,0
6,residual,yo,tier_4,transliteration,0.0239,0.0377,20,0
6,attn_out,yo,tier_4,transliteration,0.0056,0.0042,20,0
6,mlp_out,yo,tier_4,transliteration,0.0038,0.0084,20,0
7,residual,yo,tier_4,transliteration,0.0304,0.0258,20,0
7,attn_out,yo,tier_4,transliteration,0.0001,0.0069,20,0
7,mlp_out,yo,tier_4,transliteration,0.0015,0.01,20,0
8,residual,yo,tier_4,transliteration,0.0359,0.0221,20,0
8,attn_out,yo,tier_4,transliteration,-0.0017,0.0081,20,0
8,mlp_out,yo,tier_4,transliteration,0.0058,0.0046,20,0
9,residual,yo,tier_4,transliteration,0.0272,0.0172,20,0
9,attn_out,yo,tier_4,transliteration,-0.0017,0.0066,20,0
9,mlp_out,yo,tier_4,transliteration,0.0025,0.0036,20,0
10,residual,yo,tier_4,transliteration,0.0228,0.015,20,0
10,attn_out,yo,tier_4,transliteration,0.003,0.0109,20,0
10,mlp_out,yo,tier_4,transliteration,0.0117,0.0056,20,0
11,residual,yo,tier_4,transliteration,0.0176,0.0091,20,0
11,attn_out,yo,tier_4,transliteration,0.0023,0.0098,20,0
11,mlp_out,yo,tier_4,transliteration,0.0018,0.0074,20,0
12,residual,yo,tier_4,transliteration,0.0133,0.0108,20,0
12,attn_out,yo,tier_4,transliteration,0.0031,0.0023,20,0
12,mlp_out,yo,tier_4,transliteration,0.0048,0.0051,20,0
13,residual,yo,tier_4,transliteration,0.0142,0.0159,20,0
13,attn_out,yo,tier_4,transliteration,0.0015,0.0038,20,0
13,mlp_out,yo,tier_4,transliteration,-0.0027,0.0027,20,0
14,residual,yo,tier_4,transliteration,0.0124,0.0182,20,0
14,attn_out,yo,tier_4,transliteration,0.0044,0.0074,20,0
14,mlp_out,yo,tier_4,transliteration,-0.0013,0.0022,20,0
15,residual,yo,tier_4,transliteration,0.0093,0.0034,20,0
15,attn_out,yo,tier_4,transliteration,-0.0005,0.0018,20,0
15,mlp_out,yo,tier_4,transliteration,-0.0016,0.0019,20,0
16,residual,yo,tier_4,transliteration,0.009,0.0035,20,0
16,attn_out,yo,tier_4,transliteration,-0.0007,0.0024,20,0
16,mlp_out,yo,tier_4,transliteration,-0.0016,0.0017,20,0
17,residual,yo,tier_4,transliteration,0.0077,0.0009,20,0
17,attn_out,yo,tier_4,transliteration,0.0015,0.0008,20,0
17,mlp_out,yo,tier_4,transliteration,-0.0009,0.0022,20,0
18,residual,yo,tier_4,transliteration,0.0096,0.0047,20,0
18,attn_out,yo,tier_4,transliteration,-0.0001,0.0008,20,0
18,mlp_out,yo,tier_4,transliteration,0.001,0.0022,20,0
19,residual,yo,tier_4,transliteration,0.0084,0.0058,20,0
19,attn_out,yo,tier_4,transliteration,-0.0013,0.0031,20,0
19,mlp_out,yo,tier_4,transliteration,0.0003,0.0031,20,0
20,residual,yo,tier_4,transliteration,0.0094,0.0065,20,0
20,attn_out,yo,tier_4,transliteration,0.0001,0.0004,20,0
20,mlp_out,yo,tier_4,transliteration,0.0047,0.0069,20,0
21,residual,yo,tier_4,transliteration,0.0085,0.006,20,0
21,attn_out,yo,tier_4,transliteration,-0.0006,0.001,20,0
21,mlp_out,yo,tier_4,transliteration,0.0015,0.0036,20,0
22,residual,yo,tier_4,transliteration,0.0094,0.008,20,0
22,attn_out,yo,tier_4,transliteration,-0.0001,0.0005,20,0
22,mlp_out,yo,tier_4,transliteration,0.0006,0.0017,20,0
23,residual,yo,tier_4,transliteration,0.0089,0.0088,20,0
23,attn_out,yo,tier_4,transliteration,-0.0002,0.0006,20,0
23,mlp_out,yo,tier_4,transliteration,0.0003,0.0008,20,0
24,residual,yo,tier_4,transliteration,0.01,0.0096,20,0
24,attn_out,yo,tier_4,transliteration,0.0011,0.0021,20,0
24,mlp_out,yo,tier_4,transliteration,-0.0,0.0016,20,0
25,residual,yo,tier_4,transliteration,0.0088,0.0088,20,0
25,attn_out,yo,tier_4,transliteration,0.0014,0.0014,20,0
25,mlp_out,yo,tier_4,transliteration,0.0004,0.001,20,0
26,residual,yo,tier_4,transliteration,0.009,0.0092,20,0
26,attn_out,yo,tier_4,transliteration,0.0013,0.0009,20,0
26,mlp_out,yo,tier_4,transliteration,0.0005,0.0003,20,0
27,residual,yo,tier_4,transliteration,0.0076,0.008,20,0
27,attn_out,yo,tier_4,transliteration,0.0004,0.0015,20,0
27,mlp_out,yo,tier_4,transliteration,-0.0004,0.0029,20,0
28,residual,yo,tier_4,transliteration,0.0055,0.0052,20,0
28,attn_out,yo,tier_4,transliteration,0.0002,0.0019,20,0
28,mlp_out,yo,tier_4,transliteration,0.001,0.0009,20,0
29,residual,yo,tier_4,transliteration,0.0043,0.007,20,0
29,attn_out,yo,tier_4,transliteration,-0.0016,0.001,20,0
29,mlp_out,yo,tier_4,transliteration,0.0019,0.0022,20,0
30,residual,yo,tier_4,transliteration,0.0021,0.0047,20,0
30,attn_out,yo,tier_4,transliteration,0.0007,0.001,20,0
30,mlp_out,yo,tier_4,transliteration,0.0008,0.0026,20,0
31,residual,yo,tier_4,transliteration,0.0,0.0,20,0
31,attn_out,yo,tier_4,transliteration,0.0,0.0,20,0
31,mlp_out,yo,tier_4,transliteration,0.0,0.0,20,0
0,residual,zu,tier_4,transliteration,0.031,0.0442,20,0
0,attn_out,zu,tier_4,transliteration,0.0155,0.0203,20,0
0,mlp_out,zu,tier_4,transliteration,0.0104,0.0221,20,0
1,residual,zu,tier_4,transliteration,0.0281,0.0323,20,0
1,attn_out,zu,tier_4,transliteration,0.0171,0.0186,20,0
1,mlp_out,zu,tier_4,transliteration,0.0176,0.0291,20,0
2,residual,zu,tier_4,transliteration,0.0312,0.0323,20,0
2,attn_out,zu,tier_4,transliteration,0.0045,0.0059,20,0
2,mlp_out,zu,tier_4,transliteration,0.0183,0.0216,20,0
3,residual,zu,tier_4,transliteration,0.0268,0.0337,20,0
3,attn_out,zu,tier_4,transliteration,0.0093,0.0131,20,0
3,mlp_out,zu,tier_4,transliteration,0.0133,0.0209,20,0
4,residual,zu,tier_4,transliteration,0.0373,0.032,20,0
4,attn_out,zu,tier_4,transliteration,0.0102,0.0051,20,0
4,mlp_out,zu,tier_4,transliteration,0.0174,0.0173,20,0
5,residual,zu,tier_4,transliteration,0.042,0.0343,20,0
5,attn_out,zu,tier_4,transliteration,0.0059,0.011,20,0
5,mlp_out,zu,tier_4,transliteration,0.0192,0.0215,20,0
6,residual,zu,tier_4,transliteration,0.0388,0.0352,20,0
6,attn_out,zu,tier_4,transliteration,-0.0094,0.0075,20,0
6,mlp_out,zu,tier_4,transliteration,-0.0192,0.0297,20,0
7,residual,zu,tier_4,transliteration,0.0359,0.0348,20,0
7,attn_out,zu,tier_4,transliteration,-0.008,0.0111,20,0
7,mlp_out,zu,tier_4,transliteration,0.006,0.0146,20,0
8,residual,zu,tier_4,transliteration,0.0297,0.0282,20,0
8,attn_out,zu,tier_4,transliteration,0.0122,0.0076,20,0
8,mlp_out,zu,tier_4,transliteration,0.0098,0.0078,20,0
9,residual,zu,tier_4,transliteration,0.0389,0.0284,20,0
9,attn_out,zu,tier_4,transliteration,0.0001,0.0043,20,0
9,mlp_out,zu,tier_4,transliteration,0.0025,0.0072,20,0
10,residual,zu,tier_4,transliteration,0.0372,0.0244,20,0
10,attn_out,zu,tier_4,transliteration,0.0041,0.0074,20,0
10,mlp_out,zu,tier_4,transliteration,0.0015,0.0112,20,0
11,residual,zu,tier_4,transliteration,0.0341,0.0257,20,0
11,attn_out,zu,tier_4,transliteration,0.0019,0.0092,20,0
11,mlp_out,zu,tier_4,transliteration,0.0152,0.0115,20,0
12,residual,zu,tier_4,transliteration,0.0291,0.0173,20,0
12,attn_out,zu,tier_4,transliteration,0.0064,0.0094,20,0
12,mlp_out,zu,tier_4,transliteration,0.0164,0.0014,20,0
13,residual,zu,tier_4,transliteration,0.0318,0.0185,20,0
13,attn_out,zu,tier_4,transliteration,0.0042,0.0031,20,0
13,mlp_out,zu,tier_4,transliteration,0.0039,0.0133,20,0
14,residual,zu,tier_4,transliteration,0.0281,0.0143,20,0
14,attn_out,zu,tier_4,transliteration,0.0068,0.0076,20,0
14,mlp_out,zu,tier_4,transliteration,0.0055,0.0048,20,0
15,residual,zu,tier_4,transliteration,0.0202,0.014,20,0
15,attn_out,zu,tier_4,transliteration,0.0115,0.005,20,0
15,mlp_out,zu,tier_4,transliteration,0.0086,0.0054,20,0
16,residual,zu,tier_4,transliteration,0.0208,0.0153,20,0
16,attn_out,zu,tier_4,transliteration,0.0123,0.007,20,0
16,mlp_out,zu,tier_4,transliteration,0.0033,0.0102,20,0
17,residual,zu,tier_4,transliteration,0.014,0.0085,20,0
17,attn_out,zu,tier_4,transliteration,0.0081,0.003,20,0
17,mlp_out,zu,tier_4,transliteration,0.0028,0.0039,20,0
18,residual,zu,tier_4,transliteration,0.0111,0.0084,20,0
18,attn_out,zu,tier_4,transliteration,-0.0018,0.0023,20,0
18,mlp_out,zu,tier_4,transliteration,-0.0056,0.0053,20,0
19,residual,zu,tier_4,transliteration,0.009,0.0083,20,0
19,attn_out,zu,tier_4,transliteration,0.003,0.0024,20,0
19,mlp_out,zu,tier_4,transliteration,0.006,0.0108,20,0
20,residual,zu,tier_4,transliteration,0.009,0.0084,20,0
20,attn_out,zu,tier_4,transliteration,0.0013,0.0021,20,0
20,mlp_out,zu,tier_4,transliteration,0.0066,0.0097,20,0
21,residual,zu,tier_4,transliteration,0.0081,0.0085,20,0
21,attn_out,zu,tier_4,transliteration,-0.0001,0.0016,20,0
21,mlp_out,zu,tier_4,transliteration,0.007,0.0094,20,0
22,residual,zu,tier_4,transliteration,0.0082,0.0082,20,0
22,attn_out,zu,tier_4,transliteration,0.0008,0.001,20,0
22,mlp_out,zu,tier_4,transliteration,0.001,0.0038,20,0
23,residual,zu,tier_4,transliteration,0.0064,0.0082,20,0
23,attn_out,zu,tier_4,transliteration,-0.0015,0.0011,20,0
23,mlp_out,zu,tier_4,transliteration,-0.0007,0.0013,20,0
24,residual,zu,tier_4,transliteration,0.0065,0.0109,20,0
24,attn_out,zu,tier_4,transliteration,0.0041,0.0023,20,0
24,mlp_out,zu,tier_4,transliteration,0.0008,0.0063,20,0
25,residual,zu,tier_4,transliteration,0.0058,0.0112,20,0
25,attn_out,zu,tier_4,transliteration,-0.0003,0.0014,20,0
25,mlp_out,zu,tier_4,transliteration,0.0069,0.0055,20,0
26,residual,zu,tier_4,transliteration,0.0053,0.0104,20,0
26,attn_out,zu,tier_4,transliteration,-0.0021,0.0022,20,0
26,mlp_out,zu,tier_4,transliteration,0.0043,0.0041,20,0
27,residual,zu,tier_4,transliteration,0.0064,0.0112,20,0
27,attn_out,zu,tier_4,transliteration,0.0018,0.0015,20,0
27,mlp_out,zu,tier_4,transliteration,0.0038,0.0068,20,0
28,residual,zu,tier_4,transliteration,0.0039,0.0114,20,0
28,attn_out,zu,tier_4,transliteration,-0.0014,0.0013,20,0
28,mlp_out,zu,tier_4,transliteration,-0.0019,0.0019,20,0
29,residual,zu,tier_4,transliteration,0.0012,0.0087,20,0
29,attn_out,zu,tier_4,transliteration,-0.0031,0.0021,20,0
29,mlp_out,zu,tier_4,transliteration,0.0129,0.0072,20,0
30,residual,zu,tier_4,transliteration,-0.0024,0.0012,20,0
30,attn_out,zu,tier_4,transliteration,0.0004,0.0004,20,0
30,mlp_out,zu,tier_4,transliteration,-0.0008,0.0004,20,0
31,residual,zu,tier_4,transliteration,0.0,0.0,20,0
31,attn_out,zu,tier_4,transliteration,0.0,0.0,20,0
31,mlp_out,zu,tier_4,transliteration,0.0,0.0,20,0
0,residual,gd,tier_4,transliteration,-0.0057,0.0268,20,0
0,attn_out,gd,tier_4,transliteration,-0.0038,0.0363,20,0
0,mlp_out,gd,tier_4,transliteration,0.0224,0.0203,20,0
1,residual,gd,tier_4,transliteration,-0.0027,0.0153,20,0
1,attn_out,gd,tier_4,transliteration,-0.0058,0.0189,20,0
1,mlp_out,gd,tier_4,transliteration,0.0129,0.0171,20,0
2,residual,gd,tier_4,transliteration,0.0003,0.0132,20,0
2,attn_out,gd,tier_4,transliteration,-0.0018,0.0034,20,0
2,mlp_out,gd,tier_4,transliteration,-0.0005,0.0134,20,0
3,residual,gd,tier_4,transliteration,-0.0012,0.0186,20,0
3,attn_out,gd,tier_4,transliteration,0.0029,0.0043,20,0
3,mlp_out,gd,tier_4,transliteration,-0.0065,0.0203,20,0
4,residual,gd,tier_4,transliteration,0.0065,0.0198,20,0
4,attn_out,gd,tier_4,transliteration,-0.0023,0.0043,20,0
4,mlp_out,gd,tier_4,transliteration,-0.0051,0.0127,20,0
5,residual,gd,tier_4,transliteration,0.0093,0.0195,20,0
5,attn_out,gd,tier_4,transliteration,0.0046,0.0058,20,0
5,mlp_out,gd,tier_4,transliteration,0.0024,0.0143,20,0
6,residual,gd,tier_4,transliteration,0.0135,0.0218,20,0
6,attn_out,gd,tier_4,transliteration,-0.0002,0.0058,20,0
6,mlp_out,gd,tier_4,transliteration,-0.0021,0.0094,20,0
7,residual,gd,tier_4,transliteration,0.0235,0.0141,20,0
7,attn_out,gd,tier_4,transliteration,-0.0027,0.006,20,0
7,mlp_out,gd,tier_4,transliteration,0.0046,0.0088,20,0
8,residual,gd,tier_4,transliteration,0.0216,0.0103,20,0
8,attn_out,gd,tier_4,transliteration,0.0029,0.005,20,0
8,mlp_out,gd,tier_4,transliteration,0.0006,0.0039,20,0
9,residual,gd,tier_4,transliteration,0.0228,0.0071,20,0
9,attn_out,gd,tier_4,transliteration,0.0038,0.0041,20,0
9,mlp_out,gd,tier_4,transliteration,0.0023,0.0026,20,0
10,residual,gd,tier_4,transliteration,0.0185,0.0054,20,0
10,attn_out,gd,tier_4,transliteration,-0.0017,0.0018,20,0
10,mlp_out,gd,tier_4,transliteration,0.0063,0.0021,20,0
11,residual,gd,tier_4,transliteration,0.0148,0.0066,20,0
11,attn_out,gd,tier_4,transliteration,-0.0047,0.0047,20,0
11,mlp_out,gd,tier_4,transliteration,0.0091,0.0013,20,0
12,residual,gd,tier_4,transliteration,0.0139,0.0045,20,0
12,attn_out,gd,tier_4,transliteration,0.0024,0.0019,20,0
12,mlp_out,gd,tier_4,transliteration,0.0059,0.0044,20,0
13,residual,gd,tier_4,transliteration,0.0143,0.0046,20,0
13,attn_out,gd,tier_4,transliteration,0.0001,0.001,20,0
13,mlp_out,gd,tier_4,transliteration,0.0057,0.0067,20,0
14,residual,gd,tier_4,transliteration,0.012,0.0073,20,0
14,attn_out,gd,tier_4,transliteration,0.0001,0.0014,20,0
14,mlp_out,gd,tier_4,transliteration,0.0006,0.0043,20,0
15,residual,gd,tier_4,transliteration,0.0054,0.0039,20,0
15,attn_out,gd,tier_4,transliteration,0.001,0.002,20,0
15,mlp_out,gd,tier_4,transliteration,0.0027,0.0037,20,0
16,residual,gd,tier_4,transliteration,0.0033,0.0049,20,0
16,attn_out,gd,tier_4,transliteration,0.003,0.0016,20,0
16,mlp_out,gd,tier_4,transliteration,-0.0012,0.0017,20,0
17,residual,gd,tier_4,transliteration,0.0015,0.0036,20,0
17,attn_out,gd,tier_4,transliteration,0.0037,0.0028,20,0
17,mlp_out,gd,tier_4,transliteration,0.0003,0.0031,20,0
18,residual,gd,tier_4,transliteration,0.0012,0.0034,20,0
18,attn_out,gd,tier_4,transliteration,0.0003,0.0013,20,0
18,mlp_out,gd,tier_4,transliteration,0.0004,0.0019,20,0
19,residual,gd,tier_4,transliteration,0.0005,0.0032,20,0
19,attn_out,gd,tier_4,transliteration,0.0003,0.0013,20,0
19,mlp_out,gd,tier_4,transliteration,0.004,0.0033,20,0
20,residual,gd,tier_4,transliteration,0.0009,0.0037,20,0
20,attn_out,gd,tier_4,transliteration,0.0005,0.0017,20,0
20,mlp_out,gd,tier_4,transliteration,0.004,0.0041,20,0
21,residual,gd,tier_4,transliteration,-0.0005,0.0042,20,0
21,attn_out,gd,tier_4,transliteration,-0.0003,0.0015,20,0
21,mlp_out,gd,tier_4,transliteration,0.0003,0.0015,20,0
22,residual,gd,tier_4,transliteration,-0.0006,0.0041,20,0
22,attn_out,gd,tier_4,transliteration,0.0003,0.001,20,0
22,mlp_out,gd,tier_4,transliteration,-0.0009,0.0039,20,0
23,residual,gd,tier_4,transliteration,-0.0005,0.0048,20,0
23,attn_out,gd,tier_4,transliteration,0.0004,0.001,20,0
23,mlp_out,gd,tier_4,transliteration,-0.0003,0.0026,20,0
24,residual,gd,tier_4,transliteration,-0.0006,0.0048,20,0
24,attn_out,gd,tier_4,transliteration,0.0012,0.001,20,0
24,mlp_out,gd,tier_4,transliteration,-0.0011,0.0016,20,0
25,residual,gd,tier_4,transliteration,-0.0007,0.0043,20,0
25,attn_out,gd,tier_4,transliteration,0.0001,0.0009,20,0
25,mlp_out,gd,tier_4,transliteration,0.0006,0.0011,20,0
26,residual,gd,tier_4,transliteration,-0.0022,0.0041,20,0
26,attn_out,gd,tier_4,transliteration,0.0004,0.0009,20,0
26,mlp_out,gd,tier_4,transliteration,0.0002,0.0014,20,0
27,residual,gd,tier_4,transliteration,-0.0036,0.0045,20,0
27,attn_out,gd,tier_4,transliteration,-0.0007,0.0008,20,0
27,mlp_out,gd,tier_4,transliteration,-0.0007,0.0007,20,0
28,residual,gd,tier_4,transliteration,-0.0036,0.0046,20,0
28,attn_out,gd,tier_4,transliteration,-0.0,0.0005,20,0
28,mlp_out,gd,tier_4,transliteration,0.0003,0.0021,20,0
29,residual,gd,tier_4,transliteration,-0.0054,0.0024,20,0
29,attn_out,gd,tier_4,transliteration,-0.0021,0.0008,20,0
29,mlp_out,gd,tier_4,transliteration,0.0002,0.0012,20,0
30,residual,gd,tier_4,transliteration,-0.0017,0.0011,20,0
30,attn_out,gd,tier_4,transliteration,0.0008,0.0004,20,0
30,mlp_out,gd,tier_4,transliteration,-0.0002,0.0003,20,0
31,residual,gd,tier_4,transliteration,0.0,0.0,20,0
31,attn_out,gd,tier_4,transliteration,0.0,0.0,20,0
31,mlp_out,gd,tier_4,transliteration,0.0,0.0,20,0
0,residual,gn,tier_4,transliteration,0.0101,0.0266,20,0
0,attn_out,gn,tier_4,transliteration,0.016,0.0264,20,0
0,mlp_out,gn,tier_4,transliteration,0.0029,0.0175,20,0
1,residual,gn,tier_4,transliteration,0.0148,0.0194,20,0
1,attn_out,gn,tier_4,transliteration,0.0044,0.0149,20,0
1,mlp_out,gn,tier_4,transliteration,0.0085,0.0136,20,0
2,residual,gn,tier_4,transliteration,0.0117,0.0194,20,0
2,attn_out,gn,tier_4,transliteration,-0.0006,0.0045,20,0
2,mlp_out,gn,tier_4,transliteration,0.0037,0.0192,20,0
3,residual,gn,tier_4,transliteration,0.0103,0.0131,20,0
3,attn_out,gn,tier_4,transliteration,-0.0116,0.014,20,0
3,mlp_out,gn,tier_4,transliteration,-0.0168,0.022,20,0
4,residual,gn,tier_4,transliteration,0.017,0.0148,20,0
4,attn_out,gn,tier_4,transliteration,0.0041,0.0075,20,0
4,mlp_out,gn,tier_4,transliteration,-0.005,0.0173,20,0
5,residual,gn,tier_4,transliteration,0.0188,0.0165,20,0
5,attn_out,gn,tier_4,transliteration,-0.0016,0.0061,20,0
5,mlp_out,gn,tier_4,transliteration,0.0024,0.0125,20,0
6,residual,gn,tier_4,transliteration,0.0109,0.0171,20,0
6,attn_out,gn,tier_4,transliteration,-0.0071,0.0054,20,0
6,mlp_out,gn,tier_4,transliteration,-0.0078,0.0139,20,0
7,residual,gn,tier_4,transliteration,0.0229,0.0165,20,0
7,attn_out,gn,tier_4,transliteration,0.0025,0.0061,20,0
7,mlp_out,gn,tier_4,transliteration,0.006,0.0054,20,0
8,residual,gn,tier_4,transliteration,0.0225,0.0173,20,0
8,attn_out,gn,tier_4,transliteration,0.0045,0.008,20,0
8,mlp_out,gn,tier_4,transliteration,0.0033,0.008,20,0
9,residual,gn,tier_4,transliteration,0.0338,0.0194,20,0
9,attn_out,gn,tier_4,transliteration,0.0025,0.0042,20,0
9,mlp_out,gn,tier_4,transliteration,-0.0003,0.0045,20,0
10,residual,gn,tier_4,transliteration,0.0301,0.0185,20,0
10,attn_out,gn,tier_4,transliteration,0.0009,0.0017,20,0
10,mlp_out,gn,tier_4,transliteration,0.0089,0.0061,20,0
11,residual,gn,tier_4,transliteration,0.0269,0.0175,20,0
11,attn_out,gn,tier_4,transliteration,-0.0035,0.0038,20,0
11,mlp_out,gn,tier_4,transliteration,0.0143,0.0074,20,0
12,residual,gn,tier_4,transliteration,0.0261,0.0196,20,0
12,attn_out,gn,tier_4,transliteration,0.0011,0.0005,20,0
12,mlp_out,gn,tier_4,transliteration,0.008,0.0042,20,0
13,residual,gn,tier_4,transliteration,0.0267,0.0211,20,0
13,attn_out,gn,tier_4,transliteration,0.0018,0.0018,20,0
13,mlp_out,gn,tier_4,transliteration,0.0009,0.0089,20,0
14,residual,gn,tier_4,transliteration,0.023,0.0151,20,0
14,attn_out,gn,tier_4,transliteration,0.0017,0.0026,20,0
14,mlp_out,gn,tier_4,transliteration,0.0007,0.0024,20,0
15,residual,gn,tier_4,transliteration,0.0124,0.0101,20,0
15,attn_out,gn,tier_4,transliteration,0.0001,0.0023,20,0
15,mlp_out,gn,tier_4,transliteration,0.0026,0.0048,20,0
16,residual,gn,tier_4,transliteration,0.0115,0.0084,20,0
16,attn_out,gn,tier_4,transliteration,-0.0001,0.002,20,0
16,mlp_out,gn,tier_4,transliteration,0.0001,0.0031,20,0
17,residual,gn,tier_4,transliteration,0.0071,0.007,20,0
17,attn_out,gn,tier_4,transliteration,0.0022,0.0024,20,0
17,mlp_out,gn,tier_4,transliteration,-0.0003,0.0018,20,0
18,residual,gn,tier_4,transliteration,0.0053,0.0058,20,0
18,attn_out,gn,tier_4,transliteration,-0.0005,0.0005,20,0
18,mlp_out,gn,tier_4,transliteration,-0.0003,0.0017,20,0
19,residual,gn,tier_4,transliteration,0.0037,0.0052,20,0
19,attn_out,gn,tier_4,transliteration,-0.001,0.0011,20,0
19,mlp_out,gn,tier_4,transliteration,0.0003,0.0009,20,0
20,residual,gn,tier_4,transliteration,0.0048,0.006,20,0
20,attn_out,gn,tier_4,transliteration,-0.0001,0.0005,20,0
20,mlp_out,gn,tier_4,transliteration,0.0002,0.0021,20,0
21,residual,gn,tier_4,transliteration,0.0029,0.0062,20,0
21,attn_out,gn,tier_4,transliteration,-0.0004,0.0008,20,0
21,mlp_out,gn,tier_4,transliteration,-0.0006,0.0013,20,0
22,residual,gn,tier_4,transliteration,0.0024,0.0059,20,0
22,attn_out,gn,tier_4,transliteration,-0.0009,0.0006,20,0
22,mlp_out,gn,tier_4,transliteration,-0.0022,0.0017,20,0
23,residual,gn,tier_4,transliteration,0.0018,0.0052,20,0
23,attn_out,gn,tier_4,transliteration,-0.0006,0.0003,20,0
23,mlp_out,gn,tier_4,transliteration,-0.0019,0.0023,20,0
24,residual,gn,tier_4,transliteration,0.0021,0.0045,20,0
24,attn_out,gn,tier_4,transliteration,0.0011,0.0008,20,0
24,mlp_out,gn,tier_4,transliteration,-0.001,0.0015,20,0
25,residual,gn,tier_4,transliteration,0.0023,0.0055,20,0
25,attn_out,gn,tier_4,transliteration,0.0002,0.0004,20,0
25,mlp_out,gn,tier_4,transliteration,0.0013,0.002,20,0
