layer,component,language,tier,perturbation,mean_restoration,std_restoration,n_pairs_used,n_pairs_skipped
3,attn_out,sw,tier_3,transliteration,-0.0044,0.0715,20,0
3,mlp_out,sw,tier_3,transliteration,-0.0145,0.1371,20,0
4,residual,sw,tier_3,transliteration,0.0296,0.1066,20,0
4,attn_out,sw,tier_3,transliteration,-0.008,0.0284,20,0
4,mlp_out,sw,tier_3,transliteration,-0.0727,0.1136,20,0
5,residual,sw,tier_3,transliteration,0.1167,0.216,20,0
5,attn_out,sw,tier_3,transliteration,0.0289,0.054,20,0
5,mlp_out,sw,tier_3,transliteration,-0.1115,0.1416,20,0
6,residual,sw,tier_3,transliteration,0.1624,0.3928,20,0
6,attn_out,sw,tier_3,transliteration,0.0002,0.0567,20,0
6,mlp_out,sw,tier_3,transliteration,-0.1306,0.1012,20,0
7,residual,sw,tier_3,transliteration,0.2774,0.316,20,0
7,attn_out,sw,tier_3,transliteration,-0.005,0.0316,20,0
7,mlp_out,sw,tier_3,transliteration,0.0185,0.1278,20,0
8,residual,sw,tier_3,transliteration,0.3498,0.3245,20,0
8,attn_out,sw,tier_3,transliteration,0.0345,0.0545,20,0
8,mlp_out,sw,tier_3,transliteration,-0.0875,0.0917,20,0
9,residual,sw,tier_3,transliteration,0.3025,0.5133,20,0
9,attn_out,sw,tier_3,transliteration,0.0243,0.0693,20,0
9,mlp_out,sw,tier_3,transliteration,-0.0947,0.1554,20,0
10,residual,sw,tier_3,transliteration,0.302,0.5679,20,0
10,attn_out,sw,tier_3,transliteration,0.0369,0.039,20,0
10,mlp_out,sw,tier_3,transliteration,-0.0743,0.0869,20,0
11,residual,sw,tier_3,transliteration,0.3404,0.4589,20,0
11,attn_out,sw,tier_3,transliteration,0.0338,0.0577,20,0
11,mlp_out,sw,tier_3,transliteration,-0.058,0.1216,20,0
12,residual,sw,tier_3,transliteration,0.3989,0.3716,20,0
12,attn_out,sw,tier_3,transliteration,0.0436,0.0954,20,0
12,mlp_out,sw,tier_3,transliteration,-0.0353,0.1269,20,0
13,residual,sw,tier_3,transliteration,0.3527,0.3541,20,0
13,attn_out,sw,tier_3,transliteration,0.0093,0.0583,20,0
13,mlp_out,sw,tier_3,transliteration,0.0059,0.0704,20,0
14,residual,sw,tier_3,transliteration,0.3215,0.3608,20,0
14,attn_out,sw,tier_3,transliteration,0.0366,0.0296,20,0
14,mlp_out,sw,tier_3,transliteration,0.0415,0.0686,20,0
15,residual,sw,tier_3,transliteration,0.1252,0.2228,20,0
15,attn_out,sw,tier_3,transliteration,0.0393,0.0558,20,0
15,mlp_out,sw,tier_3,transliteration,-0.0047,0.0743,20,0
16,residual,sw,tier_3,transliteration,0.2588,0.2883,20,0
16,attn_out,sw,tier_3,transliteration,0.0015,0.0348,20,0
16,mlp_out,sw,tier_3,transliteration,0.0775,0.1511,20,0
17,residual,sw,tier_3,transliteration,0.2369,0.2161,20,0
17,attn_out,sw,tier_3,transliteration,-0.0152,0.0494,20,0
17,mlp_out,sw,tier_3,transliteration,0.08,0.1166,20,0
18,residual,sw,tier_3,transliteration,-0.0403,0.0867,20,0
18,attn_out,sw,tier_3,transliteration,0.0062,0.0146,20,0
18,mlp_out,sw,tier_3,transliteration,0.0242,0.064,20,0
19,residual,sw,tier_3,transliteration,-0.0268,0.0816,20,0
19,attn_out,sw,tier_3,transliteration,0.0027,0.0266,20,0
19,mlp_out,sw,tier_3,transliteration,-0.0073,0.0252,20,0
20,residual,sw,tier_3,transliteration,-0.0657,0.0919,20,0
20,attn_out,sw,tier_3,transliteration,-0.0013,0.0068,20,0
20,mlp_out,sw,tier_3,transliteration,0.0067,0.0105,20,0
21,residual,sw,tier_3,transliteration,-0.0424,0.0549,20,0
21,attn_out,sw,tier_3,transliteration,0.0053,0.006,20,0
21,mlp_out,sw,tier_3,transliteration,-0.003,0.0348,20,0
22,residual,sw,tier_3,transliteration,0.005,0.0149,20,0
22,attn_out,sw,tier_3,transliteration,0.0035,0.0097,20,0
22,mlp_out,sw,tier_3,transliteration,-0.0032,0.018,20,0
23,residual,sw,tier_3,transliteration,0.0126,0.0286,20,0
23,attn_out,sw,tier_3,transliteration,-0.0029,0.006,20,0
23,mlp_out,sw,tier_3,transliteration,0.0035,0.009,20,0
24,residual,sw,tier_3,transliteration,0.0131,0.0234,20,0
24,attn_out,sw,tier_3,transliteration,0.0002,0.0027,20,0
24,mlp_out,sw,tier_3,transliteration,0.0002,0.0026,20,0
25,residual,sw,tier_3,transliteration,0.0043,0.0117,20,0
25,attn_out,sw,tier_3,transliteration,-0.0003,0.0036,20,0
25,mlp_out,sw,tier_3,transliteration,-0.0013,0.0025,20,0
26,residual,sw,tier_3,transliteration,-0.002,0.0041,20,0
26,attn_out,sw,tier_3,transliteration,0.0002,0.0014,20,0
26,mlp_out,sw,tier_3,transliteration,-0.0018,0.0025,20,0
27,residual,sw,tier_3,transliteration,0.0,0.0,20,0
27,attn_out,sw,tier_3,transliteration,0.0,0.0,20,0
27,mlp_out,sw,tier_3,transliteration,0.0,0.0,20,0
0,residual,yo,tier_4,transliteration,-0.5568,1.2542,20,0
0,attn_out,yo,tier_4,transliteration,-0.5713,1.2123,20,0
0,mlp_out,yo,tier_4,transliteration,-0.4765,0.9678,20,0
1,residual,yo,tier_4,transliteration,-0.3721,1.1657,20,0
1,attn_out,yo,tier_4,transliteration,-0.0387,0.1534,20,0
1,mlp_out,yo,tier_4,transliteration,-0.1964,0.233,20,0
2,residual,yo,tier_4,transliteration,-0.0645,1.4571,20,0
2,attn_out,yo,tier_4,transliteration,-0.1374,0.1728,20,0
2,mlp_out,yo,tier_4,transliteration,0.3288,0.648,20,0
3,residual,yo,tier_4,transliteration,0.0607,1.4647,20,0
3,attn_out,yo,tier_4,transliteration,-0.1275,0.1737,20,0
3,mlp_out,yo,tier_4,transliteration,-0.1416,0.2625,20,0
4,residual,yo,tier_4,transliteration,0.1454,1.6242,20,0
4,attn_out,yo,tier_4,transliteration,-0.0573,0.0907,20,0
4,mlp_out,yo,tier_4,transliteration,-0.0958,0.1333,20,0
5,residual,yo,tier_4,transliteration,0.0126,1.3088,20,0
5,attn_out,yo,tier_4,transliteration,0.0897,0.2194,20,0
5,mlp_out,yo,tier_4,transliteration,0.2064,0.2625,20,0
6,residual,yo,tier_4,transliteration,-0.0821,1.2208,20,0
6,attn_out,yo,tier_4,transliteration,0.0752,0.2899,20,0
6,mlp_out,yo,tier_4,transliteration,0.118,0.6098,20,0
7,residual,yo,tier_4,transliteration,-0.4836,0.8996,20,0
7,attn_out,yo,tier_4,transliteration,-0.1082,0.1642,20,0
7,mlp_out,yo,tier_4,transliteration,0.0055,0.7472,20,0
8,residual,yo,tier_4,transliteration,-0.5416,0.7669,20,0
8,attn_out,yo,tier_4,transliteration,0.0066,0.0957,20,0
8,mlp_out,yo,tier_4,transliteration,-0.001,0.1149,20,0
9,residual,yo,tier_4,transliteration,-0.8314,1.0225,20,0
9,attn_out,yo,tier_4,transliteration,-0.1366,0.1737,20,0
9,mlp_out,yo,tier_4,transliteration,-0.3858,0.5446,20,0
10,residual,yo,tier_4,transliteration,-0.5239,0.6278,20,0
10,attn_out,yo,tier_4,transliteration,-0.0872,0.1772,20,0
10,mlp_out,yo,tier_4,transliteration,-0.2843,0.3717,20,0
11,residual,yo,tier_4,transliteration,-0.4781,0.5717,20,0
11,attn_out,yo,tier_4,transliteration,0.016,0.178,20,0
11,mlp_out,yo,tier_4,transliteration,-0.0358,0.0674,20,0
12,residual,yo,tier_4,transliteration,-0.4922,0.5517,20,0
12,attn_out,yo,tier_4,transliteration,-0.0215,0.0571,20,0
12,mlp_out,yo,tier_4,transliteration,-0.1656,0.352,20,0
13,residual,yo,tier_4,transliteration,-0.4801,0.5569,20,0
13,attn_out,yo,tier_4,transliteration,-0.0166,0.1178,20,0
13,mlp_out,yo,tier_4,transliteration,0.0528,0.1485,20,0
14,residual,yo,tier_4,transliteration,-0.3379,0.3655,20,0
14,attn_out,yo,tier_4,transliteration,0.0326,0.0393,20,0
14,mlp_out,yo,tier_4,transliteration,-0.0132,0.0991,20,0
15,residual,yo,tier_4,transliteration,-0.3019,0.3187,20,0
15,attn_out,yo,tier_4,transliteration,0.058,0.0824,20,0
15,mlp_out,yo,tier_4,transliteration,0.0277,0.0762,20,0
16,residual,yo,tier_4,transliteration,-0.2182,0.2689,20,0
16,attn_out,yo,tier_4,transliteration,0.0275,0.0875,20,0
16,mlp_out,yo,tier_4,transliteration,-0.046,0.0582,20,0
17,residual,yo,tier_4,transliteration,-0.268,0.2869,20,0
17,attn_out,yo,tier_4,transliteration,0.0322,0.1314,20,0
17,mlp_out,yo,tier_4,transliteration,-0.1983,0.3406,20,0
18,residual,yo,tier_4,transliteration,-0.3247,0.3707,20,0
18,attn_out,yo,tier_4,transliteration,-0.0679,0.1192,20,0
18,mlp_out,yo,tier_4,transliteration,-0.2284,0.3296,20,0
19,residual,yo,tier_4,transliteration,-0.1352,0.258,20,0
19,attn_out,yo,tier_4,transliteration,-0.0337,0.0605,20,0
19,mlp_out,yo,tier_4,transliteration,0.0005,0.0375,20,0
20,residual,yo,tier_4,transliteration,0.0092,0.0481,20,0
20,attn_out,yo,tier_4,transliteration,-0.0236,0.0381,20,0
20,mlp_out,yo,tier_4,transliteration,-0.0787,0.0954,20,0
21,residual,yo,tier_4,transliteration,0.0533,0.0821,20,0
21,attn_out,yo,tier_4,transliteration,0.0119,0.0317,20,0
21,mlp_out,yo,tier_4,transliteration,-0.0385,0.0723,20,0
22,residual,yo,tier_4,transliteration,0.0391,0.0926,20,0
22,attn_out,yo,tier_4,transliteration,-0.0218,0.0263,20,0
22,mlp_out,yo,tier_4,transliteration,0.0041,0.0559,20,0
23,residual,yo,tier_4,transliteration,0.0531,0.0778,20,0
23,attn_out,yo,tier_4,transliteration,-0.0011,0.0174,20,0
23,mlp_out,yo,tier_4,transliteration,-0.0184,0.0249,20,0
24,residual,yo,tier_4,transliteration,0.045,0.0669,20,0
24,attn_out,yo,tier_4,transliteration,-0.011,0.0124,20,0
24,mlp_out,yo,tier_4,transliteration,0.0518,0.0861,20,0
25,residual,yo,tier_4,transliteration,0.0229,0.0331,20,0
25,attn_out,yo,tier_4,transliteration,-0.0052,0.0068,20,0
25,mlp_out,yo,tier_4,transliteration,0.0066,0.0205,20,0
26,residual,yo,tier_4,transliteration,0.0153,0.021,20,0
26,attn_out,yo,tier_4,transliteration,-0.0021,0.0028,20,0
26,mlp_out,yo,tier_4,transliteration,0.0035,0.0065,20,0
27,residual,yo,tier_4,transliteration,0.0,0.0,20,0
27,attn_out,yo,tier_4,transliteration,0.0,0.0,20,0
27,mlp_out,yo,tier_4,transliteration,0.0,0.0,20,0
0,residual,zu,tier_4,transliteration,-4.9381,9.4449,20,0
0,attn_out,zu,tier_4,transliteration,-4.6295,8.8585,20,0
0,mlp_out,zu,tier_4,transliteration,-3.4308,6.513,20,0
1,residual,zu,tier_4,transliteration,-3.0856,5.998,20,0
1,attn_out,zu,tier_4,transliteration,-3.5739,7.2216,20,0
1,mlp_out,zu,tier_4,transliteration,1.719,3.5826,20,0
2,residual,zu,tier_4,transliteration,-1.495,2.7282,20,0
2,attn_out,zu,tier_4,transliteration,-0.0841,0.3692,20,0
2,mlp_out,zu,tier_4,transliteration,-1.0723,1.7772,20,0
3,residual,zu,tier_4,transliteration,0.7202,1.6107,20,0
3,attn_out,zu,tier_4,transliteration,-0.0249,0.1312,20,0
3,mlp_out,zu,tier_4,transliteration,3.0364,5.6788,20,0
4,residual,zu,tier_4,transliteration,-1.3959,2.4832,20,0
4,attn_out,zu,tier_4,transliteration,-0.4231,0.8754,20,0
4,mlp_out,zu,tier_4,transliteration,1.0566,2.3949,20,0
5,residual,zu,tier_4,transliteration,-1.7815,3.3431,20,0
5,attn_out,zu,tier_4,transliteration,-0.7993,1.5612,20,0
5,mlp_out,zu,tier_4,transliteration,1.3862,2.8298,20,0
6,residual,zu,tier_4,transliteration,-2.8876,5.983,20,0
6,attn_out,zu,tier_4,transliteration,-0.2895,0.6776,20,0
6,mlp_out,zu,tier_4,transliteration,-0.4719,1.0563,20,0
7,residual,zu,tier_4,transliteration,-3.3997,6.5445,20,0
7,attn_out,zu,tier_4,transliteration,-1.319,2.7876,20,0
7,mlp_out,zu,tier_4,transliteration,-1.1481,2.6263,20,0
8,residual,zu,tier_4,transliteration,-1.9408,3.7825,20,0
8,attn_out,zu,tier_4,transliteration,-0.2559,0.5785,20,0
8,mlp_out,zu,tier_4,transliteration,0.8382,1.4117,20,0
9,residual,zu,tier_4,transliteration,-1.2364,2.3304,20,0
9,attn_out,zu,tier_4,transliteration,-0.2071,0.4817,20,0
9,mlp_out,zu,tier_4,transliteration,0.8094,1.6935,20,0
10,residual,zu,tier_4,transliteration,-1.957,3.9162,20,0
10,attn_out,zu,tier_4,transliteration,-0.9111,1.9028,20,0
10,mlp_out,zu,tier_4,transliteration,3.2828,6.5395,20,0
11,residual,zu,tier_4,transliteration,0.3321,0.9331,20,0
11,attn_out,zu,tier_4,transliteration,-0.2261,0.6171,20,0
11,mlp_out,zu,tier_4,transliteration,2.2934,4.5139,20,0
12,residual,zu,tier_4,transliteration,-0.8064,1.5801,20,0
12,attn_out,zu,tier_4,transliteration,0.712,1.3735,20,0
12,mlp_out,zu,tier_4,transliteration,0.5219,1.0223,20,0
13,residual,zu,tier_4,transliteration,-2.8634,5.1902,20,0
13,attn_out,zu,tier_4,transliteration,-0.9233,1.7022,20,0
13,mlp_out,zu,tier_4,transliteration,0.4461,1.029,20,0
14,residual,zu,tier_4,transliteration,-3.9112,7.2281,20,0
14,attn_out,zu,tier_4,transliteration,-0.0546,0.0878,20,0
14,mlp_out,zu,tier_4,transliteration,-1.8233,3.5646,20,0
15,residual,zu,tier_4,transliteration,2.7194,5.9744,20,0
15,attn_out,zu,tier_4,transliteration,-0.6558,1.3679,20,0
15,mlp_out,zu,tier_4,transliteration,0.8896,1.7234,20,0
16,residual,zu,tier_4,transliteration,3.0483,6.7063,20,0
16,attn_out,zu,tier_4,transliteration,0.0325,0.1265,20,0
16,mlp_out,zu,tier_4,transliteration,1.6367,3.2153,20,0
17,residual,zu,tier_4,transliteration,3.2884,7.1545,20,0
17,attn_out,zu,tier_4,transliteration,-0.2087,0.4763,20,0
17,mlp_out,zu,tier_4,transliteration,-0.5601,0.9746,20,0
18,residual,zu,tier_4,transliteration,-2.5279,4.7486,20,0
18,attn_out,zu,tier_4,transliteration,0.1915,0.3327,20,0
18,mlp_out,zu,tier_4,transliteration,-0.7032,1.477,20,0
19,residual,zu,tier_4,transliteration,-1.522,2.8581,20,0
19,attn_out,zu,tier_4,transliteration,-0.0774,0.1426,20,0
19,mlp_out,zu,tier_4,transliteration,0.3418,0.7361,20,0
20,residual,zu,tier_4,transliteration,-1.1752,2.132,20,0
20,attn_out,zu,tier_4,transliteration,0.108,0.2258,20,0
20,mlp_out,zu,tier_4,transliteration,-0.4597,0.9197,20,0
21,residual,zu,tier_4,transliteration,-0.8403,1.47,20,0
21,attn_out,zu,tier_4,transliteration,0.2165,0.447,20,0
21,mlp_out,zu,tier_4,transliteration,-0.0106,0.4096,20,0
22,residual,zu,tier_4,transliteration,-0.3519,0.6614,20,0
22,attn_out,zu,tier_4,transliteration,-0.0423,0.0645,20,0
22,mlp_out,zu,tier_4,transliteration,0.0698,0.1051,20,0
23,residual,zu,tier_4,transliteration,-0.2775,0.5636,20,0
23,attn_out,zu,tier_4,transliteration,-0.0975,0.1924,20,0
23,mlp_out,zu,tier_4,transliteration,0.0363,0.0757,20,0
24,residual,zu,tier_4,transliteration,-0.2052,0.4038,20,0
24,attn_out,zu,tier_4,transliteration,0.0723,0.1455,20,0
24,mlp_out,zu,tier_4,transliteration,0.0921,0.1769,20,0
25,residual,zu,tier_4,transliteration,-0.0408,0.082,20,0
25,attn_out,zu,tier_4,transliteration,0.0259,0.0532,20,0
25,mlp_out,zu,tier_4,transliteration,0.0172,0.0395,20,0
26,residual,zu,tier_4,transliteration,-0.0279,0.0671,20,0
26,attn_out,zu,tier_4,transliteration,0.0245,0.0465,20,0
26,mlp_out,zu,tier_4,transliteration,0.0461,0.0904,20,0
27,residual,zu,tier_4,transliteration,0.0,0.0,20,0
27,attn_out,zu,tier_4,transliteration,0.0,0.0,20,0
27,mlp_out,zu,tier_4,transliteration,0.0,0.0,20,0
0,residual,gd,tier_4,transliteration,-0.0316,0.0506,20,0
0,attn_out,gd,tier_4,transliteration,-0.0278,0.0422,20,0
0,mlp_out,gd,tier_4,transliteration,-0.0381,0.0522,20,0
1,residual,gd,tier_4,transliteration,-0.0112,0.0391,20,0
1,attn_out,gd,tier_4,transliteration,-0.0071,0.0061,20,0
1,mlp_out,gd,tier_4,transliteration,-0.0087,0.0139,20,0
2,residual,gd,tier_4,transliteration,-0.0027,0.0168,20,0
2,attn_out,gd,tier_4,transliteration,-0.0029,0.0082,20,0
2,mlp_out,gd,tier_4,transliteration,-0.005,0.0074,20,0
3,residual,gd,tier_4,transliteration,0.0063,0.0269,20,0
3,attn_out,gd,tier_4,transliteration,-0.0083,0.009,20,0
3,mlp_out,gd,tier_4,transliteration,-0.0037,0.0066,20,0
4,residual,gd,tier_4,transliteration,0.0113,0.0278,20,0
4,attn_out,gd,tier_4,transliteration,-0.0031,0.0051,20,0
4,mlp_out,gd,tier_4,transliteration,-0.008,0.0062,20,0
5,residual,gd,tier_4,transliteration,0.0046,0.0323,20,0
5,attn_out,gd,tier_4,transliteration,-0.0052,0.0059,20,0
5,mlp_out,gd,tier_4,transliteration,-0.003,0.0261,20,0
6,residual,gd,tier_4,transliteration,0.0108,0.0569,20,0
6,attn_out,gd,tier_4,transliteration,-0.0079,0.015,20,0
6,mlp_out,gd,tier_4,transliteration,0.0132,0.0231,20,0
7,residual,gd,tier_4,transliteration,-0.0157,0.0485,20,0
7,attn_out,gd,tier_4,transliteration,-0.0002,0.0054,20,0
7,mlp_out,gd,tier_4,transliteration,-0.0064,0.0167,20,0
8,residual,gd,tier_4,transliteration,-0.027,0.0834,20,0
8,attn_out,gd,tier_4,transliteration,-0.0033,0.0064,20,0
8,mlp_out,gd,tier_4,transliteration,-0.0026,0.011,20,0
9,residual,gd,tier_4,transliteration,-0.0799,0.1273,20,0
9,attn_out,gd,tier_4,transliteration,0.0052,0.0072,20,0
9,mlp_out,gd,tier_4,transliteration,-0.0005,0.0173,20,0
10,residual,gd,tier_4,transliteration,-0.0641,0.1001,20,0
10,attn_out,gd,tier_4,transliteration,-0.0032,0.0059,20,0
10,mlp_out,gd,tier_4,transliteration,-0.0045,0.008,20,0
11,residual,gd,tier_4,transliteration,-0.0689,0.0957,20,0
11,attn_out,gd,tier_4,transliteration,0.0079,0.0128,20,0
11,mlp_out,gd,tier_4,transliteration,-0.0058,0.0077,20,0
12,residual,gd,tier_4,transliteration,-0.0452,0.0933,20,0
12,attn_out,gd,tier_4,transliteration,0.0016,0.0067,20,0
12,mlp_out,gd,tier_4,transliteration,-0.0042,0.0081,20,0
13,residual,gd,tier_4,transliteration,-0.0465,0.056,20,0
13,attn_out,gd,tier_4,transliteration,0.007,0.007,20,0
13,mlp_out,gd,tier_4,transliteration,0.0101,0.0258,20,0
14,residual,gd,tier_4,transliteration,-0.04,0.0408,20,0
14,attn_out,gd,tier_4,transliteration,0.0008,0.0056,20,0
14,mlp_out,gd,tier_4,transliteration,0.0043,0.0086,20,0
15,residual,gd,tier_4,transliteration,-0.038,0.0274,20,0
15,attn_out,gd,tier_4,transliteration,0.0059,0.0118,20,0
15,mlp_out,gd,tier_4,transliteration,0.0018,0.011,20,0
16,residual,gd,tier_4,transliteration,-0.0302,0.0268,20,0
16,attn_out,gd,tier_4,transliteration,0.0045,0.0059,20,0
16,mlp_out,gd,tier_4,transliteration,0.0003,0.0049,20,0
17,residual,gd,tier_4,transliteration,-0.0199,0.028,20,0
17,attn_out,gd,tier_4,transliteration,0.0033,0.0052,20,0
17,mlp_out,gd,tier_4,transliteration,-0.0009,0.0087,20,0
18,residual,gd,tier_4,transliteration,-0.0162,0.0168,20,0
18,attn_out,gd,tier_4,transliteration,-0.0011,0.0035,20,0
18,mlp_out,gd,tier_4,transliteration,-0.0066,0.0076,20,0
19,residual,gd,tier_4,transliteration,-0.0088,0.0133,20,0
19,attn_out,gd,tier_4,transliteration,-0.0004,0.0021,20,0
19,mlp_out,gd,tier_4,transliteration,0.0028,0.003,20,0
20,residual,gd,tier_4,transliteration,-0.0049,0.007,20,0
20,attn_out,gd,tier_4,transliteration,0.0002,0.0013,20,0
20,mlp_out,gd,tier_4,transliteration,-0.0002,0.0025,20,0
21,residual,gd,tier_4,transliteration,-0.0025,0.0056,20,0
21,attn_out,gd,tier_4,transliteration,0.0005,0.0011,20,0
21,mlp_out,gd,tier_4,transliteration,-0.0009,0.0016,20,0
22,residual,gd,tier_4,transliteration,0.0037,0.0032,20,0
22,attn_out,gd,tier_4,transliteration,-0.0011,0.0011,20,0
22,mlp_out,gd,tier_4,transliteration,-0.0043,0.0072,20,0
23,residual,gd,tier_4,transliteration,0.0004,0.0011,20,0
23,attn_out,gd,tier_4,transliteration,0.0004,0.0011,20,0
23,mlp_out,gd,tier_4,transliteration,-0.0001,0.0007,20,0
24,residual,gd,tier_4,transliteration,0.0015,0.0016,20,0
24,attn_out,gd,tier_4,transliteration,0.0009,0.0018,20,0
24,mlp_out,gd,tier_4,transliteration,-0.0001,0.0005,20,0
25,residual,gd,tier_4,transliteration,0.0006,0.0008,20,0
25,attn_out,gd,tier_4,transliteration,-0.0004,0.0006,20,0
25,mlp_out,gd,tier_4,transliteration,-0.0002,0.0007,20,0
26,residual,gd,tier_4,transliteration,0.0006,0.001,20,0
26,attn_out,gd,tier_4,transliteration,-0.0001,0.0004,20,0
26,mlp_out,gd,tier_4,transliteration,-0.0,0.0003,20,0
27,residual,gd,tier_4,transliteration,0.0,0.0,20,0
27,attn_out,gd,tier_4,transliteration,0.0,0.0,20,0
27,mlp_out,gd,tier_4,transliteration,0.0,0.0,20,0
0,residual,gn,tier_4,transliteration,-0.0012,0.0198,20,0
0,attn_out,gn,tier_4,transliteration,0.002,0.0242,20,0
0,mlp_out,gn,tier_4,transliteration,-0.0069,0.0237,20,0
1,residual,gn,tier_4,transliteration,-0.0081,0.0154,20,0
1,attn_out,gn,tier_4,transliteration,0.0057,0.0176,20,0
1,mlp_out,gn,tier_4,transliteration,-0.0011,0.0275,20,0
2,residual,gn,tier_4,transliteration,-0.0094,0.0317,20,0
2,attn_out,gn,tier_4,transliteration,0.0013,0.008,20,0
2,mlp_out,gn,tier_4,transliteration,-0.0038,0.0196,20,0
3,residual,gn,tier_4,transliteration,0.0001,0.0329,20,0
3,attn_out,gn,tier_4,transliteration,0.0062,0.0136,20,0
3,mlp_out,gn,tier_4,transliteration,0.0054,0.0177,20,0
4,residual,gn,tier_4,transliteration,-0.0007,0.0207,20,0
4,attn_out,gn,tier_4,transliteration,-0.0054,0.0054,20,0
4,mlp_out,gn,tier_4,transliteration,-0.005,0.0192,20,0
5,residual,gn,tier_4,transliteration,0.0108,0.0248,20,0
5,attn_out,gn,tier_4,transliteration,0.0013,0.0065,20,0
5,mlp_out,gn,tier_4,transliteration,0.004,0.0068,20,0
6,residual,gn,tier_4,transliteration,0.0209,0.0294,20,0
6,attn_out,gn,tier_4,transliteration,-0.0047,0.0076,20,0
6,mlp_out,gn,tier_4,transliteration,0.0041,0.0187,20,0
7,residual,gn,tier_4,transliteration,0.0155,0.0464,20,0
7,attn_out,gn,tier_4,transliteration,0.0049,0.0092,20,0
7,mlp_out,gn,tier_4,transliteration,-0.0106,0.0159,20,0
8,residual,gn,tier_4,transliteration,0.0368,0.086,20,0
8,attn_out,gn,tier_4,transliteration,0.0057,0.0158,20,0
8,mlp_out,gn,tier_4,transliteration,-0.0007,0.0163,20,0
9,residual,gn,tier_4,transliteration,0.019,0.064,20,0
9,attn_out,gn,tier_4,transliteration,-0.005,0.0194,20,0
9,mlp_out,gn,tier_4,transliteration,-0.0143,0.0281,20,0
10,residual,gn,tier_4,transliteration,0.0319,0.0835,20,0
10,attn_out,gn,tier_4,transliteration,-0.0019,0.0048,20,0
10,mlp_out,gn,tier_4,transliteration,-0.0137,0.0165,20,0
11,residual,gn,tier_4,transliteration,0.0349,0.0886,20,0
11,attn_out,gn,tier_4,transliteration,-0.0026,0.0071,20,0
11,mlp_out,gn,tier_4,transliteration,-0.0033,0.0104,20,0
12,residual,gn,tier_4,transliteration,0.0231,0.0756,20,0
12,attn_out,gn,tier_4,transliteration,-0.0084,0.0131,20,0
12,mlp_out,gn,tier_4,transliteration,-0.0006,0.012,20,0
13,residual,gn,tier_4,transliteration,0.0084,0.0665,20,0
13,attn_out,gn,tier_4,transliteration,-0.0017,0.0058,20,0
13,mlp_out,gn,tier_4,transliteration,-0.0121,0.0112,20,0
14,residual,gn,tier_4,transliteration,0.0038,0.0639,20,0
14,attn_out,gn,tier_4,transliteration,0.0009,0.0055,20,0
14,mlp_out,gn,tier_4,transliteration,0.0026,0.0202,20,0
15,residual,gn,tier_4,transliteration,0.004,0.055,20,0
15,attn_out,gn,tier_4,transliteration,0.0015,0.0047,20,0
15,mlp_out,gn,tier_4,transliteration,-0.0045,0.0133,20,0
16,residual,gn,tier_4,transliteration,0.0219,0.0727,20,0
16,attn_out,gn,tier_4,transliteration,0.005,0.0059,20,0
16,mlp_out,gn,tier_4,transliteration,0.0007,0.013,20,0
17,residual,gn,tier_4,transliteration,0.0242,0.0634,20,0
17,attn_out,gn,tier_4,transliteration,-0.0084,0.0099,20,0
17,mlp_out,gn,tier_4,transliteration,-0.0108,0.0253,20,0
18,residual,gn,tier_4,transliteration,-0.0065,0.0269,20,0
18,attn_out,gn,tier_4,transliteration,0.0018,0.0027,20,0
18,mlp_out,gn,tier_4,transliteration,-0.0092,0.0064,20,0
19,residual,gn,tier_4,transliteration,0.0003,0.0212,20,0
